"","study","source","inhibitor","mean.ctrl","sd.ctrl","n.ctrl","mean.trt","sd.trt","n.trt","ratetot","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","fallorspring","place","place2","dateplant","county","rot","till","effect size","var. effect size","R.E. weight"
"9921","Randall 09 fsp","urea","S.R",14.59,0.44,4,14.14,0.46,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","4/17/09","Waseca","CS","tilled",-0.0313287020662676,0.000491950749208669,2032.72380743104
"997","Randall 09 fsp","urea","S.R",13.96,1,4,14.78,0.53,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/17/09","Waseca","CS","tilled",0.0570788181858293,0.00160430198860268,623.324041922422
"10111","Randall 10 fsp","urea","S.R",12.54,0.94,4,12.36,0.74,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","4/20/10","Waseca","CS","tilled",-0.0144580831752299,0.00230087587631075,434.617099642685
"1016","Randall 10 fsp","urea","S.R",12.42,0.15,4,12.79,0.64,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/10","Waseca","CS","tilled",0.0293555390854185,0.0006624429698355,1509.56391045756
"10271","Randall 11 fsp","urea","S.R",11.85,0.56,4,11.79,0.88,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast","none","5/4/11","Waseca","CS","tilled",-0.00507615303186066,0.00195107975868102,512.536709763226
"10321","Randall 11 fsp","urea","S.R",11.73,0.28,4,12.04,0.5,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast","none","5/4/11","Waseca","CS","tilled",0.0260847772152909,0.00057359787349704,1743.38163756313
"10481","Randall 12 fsp","urea","S.R",9.92,0.36,4,10.27,0.59,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast","none","4/25/12","Waseca","CS","tilled",0.0346741026436853,0.00115434033827805,866.295638157912
"10531","Randall 12 fsp","urea","S.R",11.14,3.13,4,10.87,1.74,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast","none","4/25/12","Waseca","CS","tilled",-0.02453553336602,0.0261418512006906,38.2528380382481
"1267","Wiatrak 14","urea","S.R",12,4.08,12,13.54,5.78,12,90,90,0,0,0,0,0,"fall","single","fall","broadcast","none","4/20/08","Republic","CC","no-till",0.120741617696128,0.0248191132716164,40.2915281080416
"1268","Wiatrak 14","urea","S.R",13.01,4.05,12,15.06,4.71,12,180,180,0,0,0,0,0,"fall","single","fall","broadcast","none","4/20/08","Republic","CC","no-till",0.146323929847334,0.0162265839477148,61.6272656784814
"1269","Wiatrak 14","urea","S.R",14.04,3.53,12,15.36,4.98,12,240,240,0,0,0,0,0,"fall","single","fall","broadcast","none","4/20/08","Republic","CC","no-till",0.0898563291218611,0.0140276731473435,71.2876604335037
"1275","Wiatrak 14","urea","S.R",12.02,4.26,12,14.64,5.09,12,90,0,0,90,0,0,0,"at planting","single","spring","broadcast","none","4/20/08","Republic","CC","no-till",0.197185579426104,0.0205404729206677,48.6843707962443
"1276","Wiatrak 14","urea","S.R",13.49,4.53,12,15.8,5.61,12,180,0,0,180,0,0,0,"at planting","single","spring","broadcast","none","4/20/08","Republic","CC","no-till",0.158061269813257,0.019902872355385,50.244004088658
"1277","Wiatrak 14","urea","S.R",14.57,4.29,12,16.34,5.33,12,240,0,0,240,0,0,0,"at planting","single","spring","broadcast","none","4/20/08","Republic","CC","no-till",0.114651469224743,0.0160914511178886,62.1447992896252
