"","Author","Source","Inhibitor","Name","ratetot","ratetot.source","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","dateN","datesplit","datesplit2","fallorspring","place","place2","slope","dateplant","dateharvest","state","country","county","LRR","MLRA","lat","lon","rot","till","MAP.worldclim..mm.","MAT","sseries","sclass","sorder","stext","stextgrp","sand","clay","pH","pHmeth","SOM","SOC","bulkdensity","WFPS","tempmax","tempmin","precipann","preciprep","precipest","irrig","irrigapp","drainage","n2o.days","n2o","n2o.source","n2o.n","n2o.sd","n2o.sd.source","n2o.se","n2o.se.source","n2o.per","n2o.yldsc","n2o.yldsc.source","n2o.yldsc.se","n2o.yldsc.se..source","yld","yield.source","yld.n","yld.sd","yld.sd.source","yld.se","yld.se.source","NUE","plotsize.m2","leach","leach.source","leach.n","leach.sd","leach.sd.source","leach.se","leach.se.source","leach.yldsc","leach.yldsc.se","reps","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"652","Halvorson 14","urea","none","urea",168,"paper",0,168,0,0,0,0,"preplant","single","4/12/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/22/11","9/15/11","Colorado","USA","Otero","G","67B",38.04,-103.7,"CC","tilled",288,11.5,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",39.5,-8,412,"131",178,"irrigated","982","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.487,"paper",4,0.938,"author","0.469","calc. from sd","29.27","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","Halvorson 14","urea","PCF","ESN",224,"paper",0,224,0,0,0,0,"preplant","single","4/12/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/22/11","9/15/11","Colorado","USA","Otero","G","67B",38.04,-103.7,"CC","tilled",288,11.5,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",39.5,-8,412,"131",178,"irrigated","982","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.304,"paper",4,1.109,"author","0.555","calc. from sd","34.63","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","Halvorson 14","urea","none","urea",224,"paper",0,224,0,0,0,0,"preplant","single","4/12/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/22/11","9/15/11","Colorado","USA","Otero","G","67B",38.04,-103.7,"CC","tilled",288,11.5,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",39.5,-8,412,"131",178,"irrigated","982","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.47,"paper",4,1.097,"author","0.549","calc. from sd","26.34","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","Halvorson 14","urea","PCF","ESN",280,"paper",0,280,0,0,0,0,"preplant","single","4/12/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/22/11","9/15/11","Colorado","USA","Otero","G","67B",38.04,-103.7,"CC","tilled",288,11.5,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",39.5,-8,412,"131",178,"irrigated","982","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.948,"paper",4,1.042,"author","0.521","calc. from sd","30.01","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Halvorson 14","urea","none","urea",280,"paper",0,280,0,0,0,0,"preplant","single","4/12/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/22/11","9/15/11","Colorado","USA","Otero","G","67B",38.04,-103.7,"CC","tilled",288,11.5,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",39.5,-8,412,"131",178,"irrigated","982","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.376,"paper",4,1.055,"author","0.528","calc. from sd","27.88","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","Halvorson 14","urea","PCF","ESN",336,"paper",0,336,0,0,0,0,"preplant","single","4/12/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/22/11","9/15/11","Colorado","USA","Otero","G","67B",38.04,-103.7,"CC","tilled",288,11.5,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",39.5,-8,412,"131",178,"irrigated","982","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.536,"paper",4,0.457,"author","0.229","calc. from sd","26.76","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Halvorson 14","urea","none","urea",336,"paper",0,336,0,0,0,0,"preplant","single","4/12/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/22/11","9/15/11","Colorado","USA","Otero","G","67B",38.04,-103.7,"CC","tilled",288,11.5,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",39.5,-8,412,"131",178,"irrigated","982","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.317,"paper",4,0.583,"author","0.292","calc. from sd","26.03","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Halvorson 14","urea","NBPT+DCD","Super U",56,"paper",0,56,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.433,"paper",4,1.186,"author","0.593","calc. from sd","21.91","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Halvorson 14","urea","none","urea",56,"paper",0,56,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.523,"paper",4,1.22,"author","0.61","calc. from sd","21.43","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","Halvorson 14","urea","NBPT+DCD","Super U",112,"paper",0,112,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.807,"paper",4,1.791,"author","0.896","calc. from sd","32.15","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Halvorson 14","urea","none","urea",112,"paper",0,112,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.427,"paper",4,0.876,"author","0.438","calc. from sd","27.71","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Halvorson 14","urea","NBPT+DCD","Super U",168,"paper",0,168,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.413,"paper",4,0.663,"author","0.332","calc. from sd","25.04","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Halvorson 14","urea","none","urea",168,"paper",0,168,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.198,"paper",4,1.01,"author","0.505","calc. from sd","34.97","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","Halvorson 14","urea","NBPT+DCD","Super U",224,"paper",0,224,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.756,"paper",4,1.227,"author","0.614","calc. from sd","29.24","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Halvorson 14","urea","none","urea",224,"paper",0,224,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.165,"paper",4,1.483,"author","0.742","calc. from sd","26.08","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Halvorson 14","urea","NBPT+DCD","Super U",280,"paper",0,280,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.303,"paper",4,2.726,"author","1.363","calc. from sd","25.35","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","Halvorson 14","urea","none","urea",280,"paper",0,280,0,0,0,0,"preplant","single","4/21/09","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/09","9/25/09","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",34,-10.5,488,"177",330,"irrigated","1064","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.452,"paper",4,2.592,"author","1.296","calc. from sd","21.89","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Halvorson 14","urea","NBPT+DCD","Super U",112,"paper",0,112,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.157,"paper",4,1.528,"author","0.764","calc. from sd","43.79","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","Halvorson 14","urea","none","urea",112,"paper",0,112,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.733,"paper",4,1.347,"author","0.674","calc. from sd","36.7","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","Halvorson 14","urea","NBPT+DCD","Super U",168,"paper",0,168,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.351,"paper",4,0.408,"author","0.204","calc. from sd","42.25","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","Halvorson 14","urea","none","urea",168,"paper",0,168,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.877,"paper",4,0.943,"author","0.472","calc. from sd","37.23","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","Halvorson 14","urea","NBPT+DCD","Super U",224,"paper",0,224,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.876,"paper",4,1.262,"author","0.631","calc. from sd","38.5","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Halvorson 14","urea","none","urea",224,"paper",0,224,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.5,"paper",4,0.505,"author","0.253","calc. from sd","35.17","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","Halvorson 14","urea","NBPT+DCD","Super U",280,"paper",0,280,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",14.718,"paper",4,0.942,"author","0.471","calc. from sd","33.8","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","Halvorson 14","urea","none","urea",280,"paper",0,280,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",14.904,"paper",4,0.854,"author","0.427","calc. from sd","33.15","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","Halvorson 14","urea","NBPT+DCD","Super U",336,"paper",0,336,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",15.677,"paper",4,1.678,"author","0.839","calc. from sd","31.02","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Halvorson 14","urea","none","urea",336,"paper",0,336,0,0,0,0,"preplant","single","4/13/10","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/28/10","9/25/10","Colorado","USA","Larimer","G","67B",40.65,-104.98,"CC","tilled",364,8.8,"Rocky Ford silty clay","fine-silty, mixed, calcareous, mesic Ustic Torriorthent","Alfisol","clay loam","fine",30,41,7.6,".",2.1,1.22,1.39,".",36,-10,391,"260",244,"irrigated","735","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",15.139,"paper",4,0.79,"author","0.395","calc. from sd","28.32","57.76","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","Hatfield/Parkin 14","urea","PCF","ESN",112,"paper",0,112,0,0,0,0,"preplant","single","5/6/08","1/1/11","1/1/11","spring","broadcast","none","none","5/16/08","10/7/08","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-6,1289,"982.7",1010,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",5.865,"graphclicks",5,1.183,"graphclicks","0.53","calc. from sd","3.59","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Hatfield/Parkin 14","urea","PCF","ESN",168,"paper",0,168,0,0,0,0,"preplant","single","5/6/08","1/1/11","1/1/11","spring","broadcast","none","none","5/16/08","10/7/08","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-6,1289,"982.7",1010,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.237,"graphclicks",5,0.473,"graphclicks","0.21","calc. from sd","10.56","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Hatfield/Parkin 14","urea","PCF","ESN",112,"paper",0,112,0,0,0,0,"preplant","single","4/28/09","1/1/11","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.285,"graphclicks",5,1.791,"graphclicks","0.8","calc. from sd","35.77","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Hatfield/Parkin 14","urea","PCF","ESN",168,"paper",0,168,0,0,0,0,"preplant","single","4/28/09","1/1/11","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.558,"graphclicks",5,0.613,"graphclicks","0.27","calc. from sd","31.42","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",112,"paper",0,112,0,0,0,0,"preplant","single","4/28/09","1/1/11","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",6.777,"graphclicks",5,2.97,"graphclicks","1.33","calc. from sd","22.3","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",168,"paper",0,56,0,112,0,0,"preplant/sidedress","split","4/28/09","6/13/09","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.72,"graphclicks",5,3.912,"graphclicks","1.75","calc. from sd","20.48","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",168,"paper",0,168,0,0,0,0,"preplant","single","4/28/09","1/1/11","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.784,"graphclicks",5,2.545,"graphclicks","1.14","calc. from sd","38.72","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",140,"paper",0,56,0,84,0,0,"preplant/sidedress","split","4/28/09","6/13/09","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.899,"graphclicks",5,2.074,"graphclicks","0.93","calc. from sd","33","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
